hpi_type,hpi_flavor,level,placename,place_id,year,quarter,index_nsa
traditional,all-transactions,MSA,"Pocatello, ID",38540,2016,4,179.32
traditional,all-transactions,MSA,"Pocatello, ID",38540,2017,1,184.2
traditional,all-transactions,MSA,"Pocatello, ID",38540,2017,2,189.0
traditional,all-transactions,MSA,"Pocatello, ID",38540,2017,3,190.49
traditional,all-transactions,MSA,"Pocatello, ID",38540,2017,4,194.02
traditional,all-transactions,MSA,"Pocatello, ID",38540,2018,1,203.13
traditional,all-transactions,MSA,"Pocatello, ID",38540,2018,2,209.59
traditional,all-transactions,MSA,"Pocatello, ID",38540,2018,3,208.44
traditional,all-transactions,MSA,"Pocatello, ID",38540,2018,4,212.91
traditional,all-transactions,MSA,"Pocatello, ID",38540,2019,1,220.14
traditional,all-transactions,MSA,"Pocatello, ID",38540,2019,2,226.5
traditional,all-transactions,MSA,"Pocatello, ID",38540,2019,3,229.58
traditional,all-transactions,MSA,"Pocatello, ID",38540,2019,4,238.44
traditional,all-transactions,MSA,"Pocatello, ID",38540,2020,1,238.64
traditional,all-transactions,MSA,"Pocatello, ID",38540,2020,2,246.08
traditional,all-transactions,MSA,"Pocatello, ID",38540,2020,3,255.36
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2015,1,219.79
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2015,2,222.43
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2015,3,224.12
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2015,4,227.15
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2016,1,228.03
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2016,2,231.24
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2016,3,235.99
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2016,4,238.09
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2017,1,240.51
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2017,2,245.55
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2017,3,251.79
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2017,4,252.36
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2018,1,255.94
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2018,2,261.37
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2018,3,264.91
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2018,4,267.4
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2019,1,270.24
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2019,2,276.03
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2019,3,278.59
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2019,4,282.06
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2020,1,285.65
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2020,2,288.96
traditional,all-transactions,MSA,"Portland-South Portland, ME",38860,2020,3,294.74
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2015,1,227.97
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2015,2,236.62
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2015,3,246.09
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2015,4,251.05
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2016,1,257.36
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2016,2,267.1
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2016,3,275.6
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2016,4,279.9
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2017,1,284.7
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2017,2,293.78
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2017,3,299.36
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2017,4,300.39
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2018,1,304.89
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2018,2,312.29
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2018,3,314.47
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2018,4,313.74
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2019,1,316.85
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2019,2,321.53
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2019,3,324.96
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2019,4,327.36
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2020,1,330.09
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2020,2,333.94
traditional,all-transactions,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2020,3,339.67
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2015,1,175.71
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2015,2,182.1
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2015,3,189.75
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2015,4,196.24
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2016,1,201.78
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2016,2,205.64
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2016,3,214.8
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2016,4,218.11
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2017,1,221.8
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2017,2,231.81
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2017,3,236.26
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2017,4,246.08
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2018,1,247.59
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2018,2,252.83
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2018,3,256.16
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2018,4,256.3
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2019,1,263.28
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2019,2,262.47
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2019,3,268.54
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2019,4,271.45
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2020,1,275.73
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2020,2,278.4
traditional,all-transactions,MSA,"Port St. Lucie, FL",38940,2020,3,283.16
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2015,1,183.65
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2015,2,185.48
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2015,3,186.31
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2015,4,184.27
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2016,1,182.88
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2016,2,184.1
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2016,3,189.17
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2016,4,192.38
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2017,1,188.71
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2017,2,192.35
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2017,3,197.6
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2017,4,199.72
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2018,1,201.57
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2018,2,204.7
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2018,3,210.79
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2018,4,210.48
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2019,1,213.53
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2019,2,216.61
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2019,3,221.52
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2019,4,223.39
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2020,1,226.36
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2020,2,225.8
traditional,all-transactions,MSA,"Poughkeepsie-Newburgh-Middletown, NY",39100,2020,3,232.21
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2015,1,188.97
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2015,2,190.91
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2015,3,195.05
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2015,4,199.8
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2016,1,201.12
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2016,2,205.45
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2016,3,207.92
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2016,4,212.51
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2017,1,217.66
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2017,2,224.38
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2017,3,229.95
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2017,4,233.21
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2018,1,236.8
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2018,2,245.64
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2018,3,250.6
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2018,4,253.86
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2019,1,255.51
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2019,2,261.1
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2019,3,265.64
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2019,4,268.63
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2020,1,271.59
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2020,2,275.9
traditional,all-transactions,MSA,"Prescott Valley-Prescott, AZ",39150,2020,3,282.24
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2015,1,202.11
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2015,2,205.29
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2015,3,207.58
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2015,4,208.52
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2016,1,210.15
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2016,2,214.11
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2016,3,217.13
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2016,4,220.31
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2017,1,222.03
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2017,2,227.11
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2017,3,231.07
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2017,4,232.78
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2018,1,237.17
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2018,2,241.37
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2018,3,243.99
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2018,4,244.98
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2019,1,247.3
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2019,2,251.61
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2019,3,254.95
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2019,4,257.81
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2020,1,260.01
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2020,2,262.75
traditional,all-transactions,MSA,"Providence-Warwick, RI-MA",39300,2020,3,268.44
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2015,1,187.82
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2015,2,191.08
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2015,3,194.22
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2015,4,197.96
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2016,1,200.49
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2016,2,205.38
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2016,3,209.68
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2016,4,211.89
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2017,1,216.68
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2017,2,222.77
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2017,3,229.06
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2017,4,231.09
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2018,1,236.22
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2018,2,243.2
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2018,3,249.38
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2018,4,251.57
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2019,1,255.6
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2019,2,261.13
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2019,3,264.89
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2019,4,268.66
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2020,1,271.22
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2020,2,275.41
traditional,all-transactions,MSA,"Provo-Orem, UT",39340,2020,3,282.68
traditional,all-transactions,MSA,"Pueblo, CO",39380,2015,1,161.02
traditional,all-transactions,MSA,"Pueblo, CO",39380,2015,2,167.79
traditional,all-transactions,MSA,"Pueblo, CO",39380,2015,3,169.15
traditional,all-transactions,MSA,"Pueblo, CO",39380,2015,4,174.27
traditional,all-transactions,MSA,"Pueblo, CO",39380,2016,1,173.19
traditional,all-transactions,MSA,"Pueblo, CO",39380,2016,2,174.67
traditional,all-transactions,MSA,"Pueblo, CO",39380,2016,3,178.82
traditional,all-transactions,MSA,"Pueblo, CO",39380,2016,4,182.14
traditional,all-transactions,MSA,"Pueblo, CO",39380,2017,1,184.95
traditional,all-transactions,MSA,"Pueblo, CO",39380,2017,2,193.98
traditional,all-transactions,MSA,"Pueblo, CO",39380,2017,3,198.69
traditional,all-transactions,MSA,"Pueblo, CO",39380,2017,4,198.5
traditional,all-transactions,MSA,"Pueblo, CO",39380,2018,1,207.3
traditional,all-transactions,MSA,"Pueblo, CO",39380,2018,2,214.09
traditional,all-transactions,MSA,"Pueblo, CO",39380,2018,3,221.08
traditional,all-transactions,MSA,"Pueblo, CO",39380,2018,4,220.75
traditional,all-transactions,MSA,"Pueblo, CO",39380,2019,1,225.32
traditional,all-transactions,MSA,"Pueblo, CO",39380,2019,2,229.27
traditional,all-transactions,MSA,"Pueblo, CO",39380,2019,3,235.16
traditional,all-transactions,MSA,"Pueblo, CO",39380,2019,4,238.89
traditional,all-transactions,MSA,"Pueblo, CO",39380,2020,1,242.2
traditional,all-transactions,MSA,"Pueblo, CO",39380,2020,2,249.06
traditional,all-transactions,MSA,"Pueblo, CO",39380,2020,3,254.14
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2015,1,179.3
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2015,2,180.6
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2015,3,188.99
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2015,4,194.02
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2016,1,197.53
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2016,2,206.3
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2016,3,208.16
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2016,4,213.28
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2017,1,220.16
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2017,2,223.09
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2017,3,226.57
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2017,4,231.55
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2018,1,235.02
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2018,2,235.94
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2018,3,242.0
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2018,4,244.28
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2019,1,247.62
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2019,2,251.07
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2019,3,253.61
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2019,4,254.44
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2020,1,255.41
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2020,2,261.07
traditional,all-transactions,MSA,"Punta Gorda, FL",39460,2020,3,264.62
traditional,all-transactions,MSA,"Racine, WI",39540,2015,1,150.89
traditional,all-transactions,MSA,"Racine, WI",39540,2015,2,154.19
traditional,all-transactions,MSA,"Racine, WI",39540,2015,3,157.56
traditional,all-transactions,MSA,"Racine, WI",39540,2015,4,156.15
traditional,all-transactions,MSA,"Racine, WI",39540,2016,1,159.63
traditional,all-transactions,MSA,"Racine, WI",39540,2016,2,159.85
traditional,all-transactions,MSA,"Racine, WI",39540,2016,3,162.89
traditional,all-transactions,MSA,"Racine, WI",39540,2016,4,161.64
traditional,all-transactions,MSA,"Racine, WI",39540,2017,1,161.92
traditional,all-transactions,MSA,"Racine, WI",39540,2017,2,169.39
traditional,all-transactions,MSA,"Racine, WI",39540,2017,3,172.31
traditional,all-transactions,MSA,"Racine, WI",39540,2017,4,173.21
traditional,all-transactions,MSA,"Racine, WI",39540,2018,1,176.49
traditional,all-transactions,MSA,"Racine, WI",39540,2018,2,183.81
traditional,all-transactions,MSA,"Racine, WI",39540,2018,3,187.29
traditional,all-transactions,MSA,"Racine, WI",39540,2018,4,188.84
traditional,all-transactions,MSA,"Racine, WI",39540,2019,1,189.19
traditional,all-transactions,MSA,"Racine, WI",39540,2019,2,194.02
traditional,all-transactions,MSA,"Racine, WI",39540,2019,3,197.02
traditional,all-transactions,MSA,"Racine, WI",39540,2019,4,196.03
traditional,all-transactions,MSA,"Racine, WI",39540,2020,1,197.07
